,call_count,radius_of_gyration_log,avg_call_duration,nighttime_call_count,avg_nighttime_call_duration,incoming_call_count,avg_incoming_call_duration,radius_of_gyration,unique_tower_count,spatial_entropy,avg_call_count_per_contact,avg_call_duration_per_contact,contact_count,social_entropy,pc_1,gnd_id,pred_values
37,2534.13770790534,2.9624173751017637,113.526153413639,201.441491280472,165.745219038728,1184.40978327609,111.000889333716,19.3446786232035,76.2207156158769,0.410413653204214,13.1655119152854,1692.62616315014,174.938127557493,0.596662318162626,5.190040822172541,1106015,4.903035724027074
38,2498.94828525892,2.8825798979221617,108.701730799397,212.296852164297,155.73741679713,1180.27016855748,107.629994428852,17.8602915217614,69.5248419432754,0.420791207221363,13.2197332142602,1676.90049563366,172.57701795594,0.603328318697834,4.301660259691846,1106020,4.3248068226153675
42,2963.2353605679,2.896132396136645,111.317733061206,283.384603913576,158.484587287173,1401.9823234022,108.775346407685,18.1039907272315,70.4917303574155,0.409807487262581,13.5204033123647,1633.51009798166,198.299514458996,0.612087474532225,5.661265522471363,1106040,4.122389951299927
43,2980.6527169917,2.8934453373347884,113.973562781128,266.725996766321,165.544244095623,1404.1725390102,110.977285051951,18.0554095390846,74.4186291241792,0.395413433670873,13.4470032709262,1667.86562485632,200.5125414847,0.608731051978829,7.118307085356268,1106045,4.514968132404819
44,2929.83299174671,2.9045825402877634,114.179236116305,244.626205480709,166.525971857379,1384.31289976224,113.222945539441,18.2576202401946,75.4076042883217,0.404898675589485,13.6523639384696,1748.15760226388,199.725074022913,0.609434311051271,7.170310369551802,1106050,4.6806056702432155
45,2852.66761582955,2.9118840562464787,115.258429205431,226.519462541262,168.374218601152,1344.54906080716,115.157838371361,18.3914164087638,76.8900252991201,0.409840506590707,13.6304384592998,1799.09252034545,196.254864556008,0.608087765914941,7.159931919320116,1106055,4.837544457682026
46,2819.77753229617,2.8767960483390307,118.548809738985,212.866841412067,172.711572789214,1315.94137531328,119.037854155837,17.7572884463819,79.6009828784472,0.413468684931057,13.5179806604589,1835.36552582932,194.484059291206,0.60701949158982,7.6843790846164515,1106060,5.124730974350353
47,2698.97722141459,2.980313249849447,118.941497936236,197.39663293422,173.746078787538,1258.80201796417,118.053710415412,19.6939848164013,80.7317921073171,0.431572916398409,13.4605969058103,1786.80232217515,186.583884877838,0.598039885960717,5.052223630267785,1106065,5.240632654803765
48,2720.18099924832,2.971912999774165,112.172161970086,199.758721554498,164.459656819545,1277.07655488785,111.274661528126,19.5292433225742,81.6630711146944,0.412084836193838,13.1474526466094,1617.04895949554,185.988963301018,0.587801863917381,5.473467909902051,1106070,5.389431484186986
49,2569.47004322023,3.039642937313115,117.353885382355,182.188539096717,172.119785162649,1206.99295484083,116.548470619379,20.8977800852587,78.3333661002162,0.435362667312834,13.5559768973127,1705.694996483,176.622442272288,0.586237210708798,5.697728363724676,1106075,4.921473160801039
